S1	E1	S2	E2	Reference	Contig	IDY	Ambiguous	Best_group
2322867	2323598	156552	155821	Klebsiella_variicola_NZ_CP047360.1	k141_202	96.31		False
2313688	2314061	165729	165356	Klebsiella_variicola_NZ_CP047360.1	k141_202	95.72		False
2312218	2313572	167085	165731	Klebsiella_variicola_NZ_CP047360.1	k141_202	96.46		False
2311407	2311696	167420	167130	Klebsiella_variicola_NZ_CP047360.1	k141_202	96.22		False
2942326	2979092	131638	168349	Klebsiella_pneumoniae_subsp._pneumoniae_NZ_CP047675.1	k141_202	99.28		False
2294139	2296056	178757	176840	Klebsiella_variicola_NZ_CP047360.1	k141_202	95.78		False
2981167	2992339	168349	179520	Klebsiella_pneumoniae_subsp._pneumoniae_NZ_CP047675.1	k141_202	99.24		False
2290102	2294136	182792	178758	Klebsiella_variicola_NZ_CP047360.1	k141_202	95.86		False
2288511	2288597	184367	184281	Klebsiella_variicola_NZ_CP047360.1	k141_202	95.4		False
2285946	2287515	186195	184626	Klebsiella_variicola_NZ_CP047360.1	k141_202	95.48		False
2285338	2285941	186799	186196	Klebsiella_variicola_NZ_CP047360.1	k141_202	97.35		False
2266360	2278869	199785	187267	Klebsiella_variicola_NZ_CP047360.1	k141_202	96.23		False
2263986	2264408	200317	199896	Klebsiella_variicola_NZ_CP047360.1	k141_202	95.04		False
2992340	3026194	179223	213129	Klebsiella_pneumoniae_subsp._pneumoniae_NZ_CP047675.1	k141_202	98.73		False
2246062	2258618	213188	200639	Klebsiella_variicola_NZ_CP047360.1	k141_202	95.46		False
2242311	2244182	224518	222648	Klebsiella_variicola_NZ_CP047360.1	k141_202	98.56		False
3031669	3031832	226481	226644	Klebsiella_pneumoniae_subsp._pneumoniae_NZ_CP047675.1	k141_202	97.56		False
3032679	3044076	226631	238028	Klebsiella_pneumoniae_subsp._pneumoniae_NZ_CP047675.1	k141_202	98.92		False
2217263	2239138	248505	226631	Klebsiella_variicola_NZ_CP047360.1	k141_202	96.98		False
2181803	2191633	262080	252262	Klebsiella_variicola_NZ_CP047360.1	k141_202	96.07		False
3056590	3080709	238037	262143	Klebsiella_pneumoniae_subsp._pneumoniae_NZ_CP047675.1	k141_202	99.03		False
3712824	3717763	5054	115	Klebsiella_pneumoniae_MGH_43_NZ_KK036953.1	k141_202	99.09		True
relocation, inconsistency = -1200
3672366	3712827	46707	6251	Klebsiella_pneumoniae_MGH_43_NZ_KK036953.1	k141_202	99.03		True
local misassembly
3661242	3672064	57530	46708	Klebsiella_pneumoniae_MGH_43_NZ_KK036953.1	k141_202	99.3		True
relocation, inconsistency = 1422
3585331	3659775	132040	57575	Klebsiella_pneumoniae_MGH_43_NZ_KK036953.1	k141_202	99.21		True
local misassembly
3550127	3584840	166813	132041	Klebsiella_pneumoniae_MGH_43_NZ_KK036953.1	k141_202	99.46		True
local misassembly
3538003	3549980	178814	166836	Klebsiella_pneumoniae_MGH_43_NZ_KK036953.1	k141_202	99.15		True
local misassembly
3529754	3538007	187178	178915	Klebsiella_pneumoniae_MGH_43_NZ_KK036953.1	k141_202	98.88		True
relocation, inconsistency = 3285
3487001	3526457	226644	187190	Klebsiella_pneumoniae_MGH_43_NZ_KK036953.1	k141_202	99.15		True
local misassembly
3450801	3486269	262102	226645	Klebsiella_pneumoniae_MGH_43_NZ_KK036953.1	k141_202	98.96		True
CONTIG	k141_202	262143	misassembled
CONTIG	k141_204	1479	unaligned
95500	96013	1	514	Klebsiella_pneumoniae_CP049891.1	k141_210	99.42		True
unknown
120176	120709	5674	6207	Klebsiella_pneumoniae_CP049891.1	k141_210	100.0		True
unknown
CONTIG	k141_210	6207	mis_unaligned
195726	206205	4929	15408	Klebsiella_variicola_NZ_CP047360.1	k141_211	95.61		False
207139	210326	16343	19530	Klebsiella_variicola_NZ_CP047360.1	k141_211	95.08		False
210334	210466	19535	19667	Klebsiella_variicola_NZ_CP047360.1	k141_211	95.49		False
1444674	1444778	21289	21393	Klebsiella_pneumoniae_MGH_43_NZ_KK036953.1	k141_211	100.0		False
1444841	1444945	21289	21393	Klebsiella_pneumoniae_MGH_43_NZ_KK036953.1	k141_211	99.05		False
210469	212194	19668	21393	Klebsiella_variicola_NZ_CP047360.1	k141_211	95.02		False
1423361	1444611	141	21393	Klebsiella_pneumoniae_MGH_43_NZ_KK036953.1	k141_211	99.65		False
1445008	1445136	21289	21418	Klebsiella_pneumoniae_MGH_43_NZ_KK036953.1	k141_211	97.69		False
5120217	5120337	21419	21539	Klebsiella_pneumoniae_subsp._pneumoniae_NZ_CP047675.1	k141_211	100.0		False
1132650	1132770	21419	21539	Klebsiella_pneumoniae_subsp._pneumoniae_NZ_CP047675.1	k141_211	100.0		False
404593	404713	21419	21539	Klebsiella_pneumoniae_MGH_43_NZ_KK036953.1	k141_211	99.17		False
4798603	4798723	21419	21539	Klebsiella_pneumoniae_MGH_43_NZ_KK036953.1	k141_211	99.17		False
4330866	4330986	21419	21539	Klebsiella_pneumoniae_MGH_43_NZ_KK036953.1	k141_211	99.17		False
975005	975144	21400	21539	Klebsiella_pneumoniae_subsp._pneumoniae_NZ_CP047675.1	k141_211	100.0		False
4973309	4973448	21539	21400	Klebsiella_pneumoniae_MGH_43_NZ_KK036953.1	k141_211	99.29		False
4864156	4864296	21539	21399	Klebsiella_variicola_NZ_CP047360.1	k141_211	99.29		False
3072897	3073037	21539	21399	Klebsiella_pneumoniae_MGH_43_NZ_KK036953.1	k141_211	99.29		False
633844	633984	21539	21399	Klebsiella_pneumoniae_MGH_43_NZ_KK036953.1	k141_211	99.29		False
1462255	1462395	21539	21399	Klebsiella_pneumoniae_subsp._pneumoniae_NZ_CP047675.1	k141_211	99.29		False
5121639	5142937	21441	141	Klebsiella_pneumoniae_subsp._pneumoniae_NZ_CP047675.1	k141_211	99.51		True
CONTIG	k141_211	21539	correct
5120217	5120354	138	1	Klebsiella_pneumoniae_subsp._pneumoniae_NZ_CP047675.1	k141_213	100.0		False
1132650	1132787	138	1	Klebsiella_pneumoniae_subsp._pneumoniae_NZ_CP047675.1	k141_213	100.0		False
4330866	4331003	138	1	Klebsiella_pneumoniae_MGH_43_NZ_KK036953.1	k141_213	99.28		False
404593	404730	138	1	Klebsiella_pneumoniae_MGH_43_NZ_KK036953.1	k141_213	99.28		False
4798603	4798740	138	1	Klebsiella_pneumoniae_MGH_43_NZ_KK036953.1	k141_213	99.28		False
3072880	3073036	1	157	Klebsiella_pneumoniae_MGH_43_NZ_KK036953.1	k141_213	99.36		False
633827	633983	1	157	Klebsiella_pneumoniae_MGH_43_NZ_KK036953.1	k141_213	99.36		False
1462238	1462394	1	157	Klebsiella_pneumoniae_subsp._pneumoniae_NZ_CP047675.1	k141_213	99.36		False
4864139	4864295	1	157	Klebsiella_variicola_NZ_CP047360.1	k141_213	99.36		False
975002	975161	160	1	Klebsiella_pneumoniae_subsp._pneumoniae_NZ_CP047675.1	k141_213	100.0		False
4973292	4973451	1	160	Klebsiella_pneumoniae_MGH_43_NZ_KK036953.1	k141_213	99.38		False
3207717	3212171	139	4593	Klebsiella_variicola_NZ_CP047360.1	k141_213	95.98		False
2196358	2200813	4595	139	Klebsiella_pneumoniae_subsp._pneumoniae_NZ_CP047675.1	k141_213	99.39		False
3212216	3212328	13578	13690	Klebsiella_variicola_NZ_CP047360.1	k141_213	98.23		False
3213629	3214101	15003	15475	Klebsiella_variicola_NZ_CP047360.1	k141_213	96.19		False
3215151	3217227	16524	18600	Klebsiella_variicola_NZ_CP047360.1	k141_213	97.26		False
3217277	3224414	18651	25788	Klebsiella_variicola_NZ_CP047360.1	k141_213	95.32		False
2178143	2196314	31812	13578	Klebsiella_pneumoniae_subsp._pneumoniae_NZ_CP047675.1	k141_213	99.07		False
243200	243332	31811	31943	Klebsiella_pneumoniae_CP049891.1	k141_213	96.24		False
790362	790495	31810	31943	Klebsiella_pneumoniae_MGH_43_NZ_KK036953.1	k141_213	96.27		False
3619367	3619505	31812	31950	Klebsiella_pneumoniae_subsp._pneumoniae_NZ_CP047675.1	k141_213	100.0		False
2176215	2176353	31812	31950	Klebsiella_pneumoniae_subsp._pneumoniae_NZ_CP047675.1	k141_213	100.0		False
29140	29279	31950	31811	Klebsiella_pneumoniae_CP049891.1	k141_213	100.0		False
321639	321778	31950	31811	Klebsiella_pneumoniae_CP049891.1	k141_213	100.0		False
2103594	2103734	31950	31810	Klebsiella_pneumoniae_subsp._pneumoniae_NZ_CP047675.1	k141_213	100.0		False
4332288	4336767	116	4595	Klebsiella_pneumoniae_MGH_43_NZ_KK036953.1	k141_213	99.53		True
relocation, inconsistency = -8939
4336811	4355180	13578	31950	Klebsiella_pneumoniae_MGH_43_NZ_KK036953.1	k141_213	99.49		True
CONTIG	k141_213	31950	misassembled
787791	787910	16	135	Klebsiella_pneumoniae_MGH_43_NZ_KK036953.1	k141_217	96.67		True
relocation, inconsistency = -3334
784761	785085	320	644	Klebsiella_pneumoniae_MGH_43_NZ_KK036953.1	k141_217	98.15		True
CONTIG	k141_217	644	misassembled
3054783	3054937	232	78	Klebsiella_variicola_NZ_CP047360.1	k141_221	95.48		True
relocation, inconsistency = -1197
3055624	3055901	588	311	Klebsiella_variicola_NZ_CP047360.1	k141_221	97.48		True
CONTIG	k141_221	588	misassembled
CONTIG	k141_227	1092	unaligned
CONTIG	k141_231	8325	unaligned
CONTIG	k141_233	848	unaligned
CONTIG	k141_234	1089	unaligned
CONTIG	k141_236	2869	unaligned
3956744	3957263	520	1	Klebsiella_pneumoniae_subsp._pneumoniae_NZ_CP047675.1	k141_239	98.08	True	True
1408468	1408987	1	520	Klebsiella_variicola_NZ_CP047360.1	k141_239	97.5	True	True
CONTIG	k141_239	520	ambiguous
74192	74528	337	1	Klebsiella_pneumoniae_subsp._pneumoniae_NZ_CP047676.1	k141_241	95.25		False
32028	32364	1	337	Klebsiella_pneumoniae_subsp._pneumoniae_NZ_CP047676.1	k141_241	95.25		False
120607	120943	1	337	Klebsiella_pneumoniae_CP049891.1	k141_241	95.55		True
CONTIG	k141_241	1321	correct_unaligned
927291	1028112	100812	1	Klebsiella_pneumoniae_MGH_43_NZ_KK036953.1	k141_242	99.28		True
CONTIG	k141_242	100812	correct
1155328	1224516	69261	1	Klebsiella_pneumoniae_MGH_43_NZ_KK036953.1	k141_243	99.46	True	True
142932	212107	69261	1	Klebsiella_pneumoniae_subsp._pneumoniae_NZ_CP047675.1	k141_243	99.4	True	True
CONTIG	k141_243	69397	ambiguous
CONTIG	k141_247	3718	unaligned
CONTIG	k141_253	538	unaligned
CONTIG	k141_254	2055	unaligned
CONTIG	k141_259	1620	unaligned
2181803	2181880	78	1	Klebsiella_variicola_NZ_CP047360.1	k141_261	97.44		False
3450801	3450900	100	1	Klebsiella_pneumoniae_MGH_43_NZ_KK036953.1	k141_261	96.0		False
3080612	3080703	162	253	Klebsiella_pneumoniae_subsp._pneumoniae_NZ_CP047675.1	k141_261	97.83		False
3080780	3083124	449	2793	Klebsiella_pneumoniae_subsp._pneumoniae_NZ_CP047675.1	k141_261	99.36		False
2144861	2181741	37319	456	Klebsiella_variicola_NZ_CP047360.1	k141_261	95.79		False
2144371	2144648	37828	37551	Klebsiella_variicola_NZ_CP047360.1	k141_261	95.68		False
2137843	2142787	45483	40539	Klebsiella_variicola_NZ_CP047360.1	k141_261	96.24		False
2131794	2137815	51524	45503	Klebsiella_variicola_NZ_CP047360.1	k141_261	96.0		False
2129044	2129143	54249	54150	Klebsiella_variicola_NZ_CP047360.1	k141_261	95.0		False
2112181	2123236	71117	60062	Klebsiella_variicola_NZ_CP047360.1	k141_261	95.86		False
2103165	2108266	80135	75034	Klebsiella_variicola_NZ_CP047360.1	k141_261	95.84		False
2100409	2102679	82887	80617	Klebsiella_variicola_NZ_CP047360.1	k141_261	96.43		False
2081643	2081721	98935	98857	Klebsiella_variicola_NZ_CP047360.1	k141_261	97.47		False
2075533	2076118	105052	104467	Klebsiella_variicola_NZ_CP047360.1	k141_261	96.08		False
221457	221541	109886	109970	Klebsiella_pneumoniae_subsp._pneumoniae_NZ_CP047675.1	k141_261	100.0		False
1233694	1233778	109886	109970	Klebsiella_pneumoniae_MGH_43_NZ_KK036953.1	k141_261	100.0		False
5249065	5249149	109970	109886	Klebsiella_variicola_NZ_CP047360.1	k141_261	100.0		False
3341053	3341139	109971	109885	Klebsiella_pneumoniae_MGH_43_NZ_KK036953.1	k141_261	100.0		False
2070313	2070400	109972	109885	Klebsiella_variicola_NZ_CP047360.1	k141_261	98.86		False
1233694	1233778	110187	110271	Klebsiella_pneumoniae_MGH_43_NZ_KK036953.1	k141_261	100.0		False
5249065	5249149	110271	110187	Klebsiella_variicola_NZ_CP047360.1	k141_261	100.0		False
221457	221541	110187	110271	Klebsiella_pneumoniae_subsp._pneumoniae_NZ_CP047675.1	k141_261	100.0		False
3341353	3341439	110272	110186	Klebsiella_pneumoniae_MGH_43_NZ_KK036953.1	k141_261	100.0		False
2070613	2070699	110272	110186	Klebsiella_variicola_NZ_CP047360.1	k141_261	100.0		False
3190200	3190286	110186	110272	Klebsiella_pneumoniae_subsp._pneumoniae_NZ_CP047675.1	k141_261	100.0		False
2070216	2070445	110370	110141	Klebsiella_variicola_NZ_CP047360.1	k141_261	97.39		False
3340436	3340578	110445	110303	Klebsiella_pneumoniae_MGH_43_NZ_KK036953.1	k141_261	97.2		False
3190919	3191110	110254	110445	Klebsiella_pneumoniae_subsp._pneumoniae_NZ_CP047675.1	k141_261	97.92		False
3340879	3450857	110445	399	Klebsiella_pneumoniae_MGH_43_NZ_KK036953.1	k141_261	99.21		False
2032936	2070269	147810	110492	Klebsiella_variicola_NZ_CP047360.1	k141_261	95.31		False
2029916	2032790	150704	147830	Klebsiella_variicola_NZ_CP047360.1	k141_261	95.93		False
2029438	2029861	151184	150761	Klebsiella_variicola_NZ_CP047360.1	k141_261	95.05		False
2028189	2029332	152433	151290	Klebsiella_variicola_NZ_CP047360.1	k141_261	95.28		False
2025859	2027098	154758	153519	Klebsiella_variicola_NZ_CP047360.1	k141_261	95.08		False
3288426	3340656	162632	110400	Klebsiella_pneumoniae_MGH_43_NZ_KK036953.1	k141_261	99.3		False
3080569	3080786	1	218	Klebsiella_pneumoniae_subsp._pneumoniae_NZ_CP047675.1	k141_261	95.87		True
local misassembly
3080600	3190895	269	110581	Klebsiella_pneumoniae_subsp._pneumoniae_NZ_CP047675.1	k141_261	99.29		True
local misassembly
3191073	3246332	110582	165839	Klebsiella_pneumoniae_subsp._pneumoniae_NZ_CP047675.1	k141_261	99.3		True
CONTIG	k141_261	165976	correct
613811	632519	5051	23759	Klebsiella_pneumoniae_MGH_43_NZ_KK036953.1	k141_262	98.96		True
local misassembly
632414	632651	23775	24012	Klebsiella_pneumoniae_MGH_43_NZ_KK036953.1	k141_262	98.74		True
CONTIG	k141_262	24012	correct
3286601	3420989	33078	167476	Klebsiella_pneumoniae_subsp._pneumoniae_NZ_CP047675.1	k141_264	99.52		False
3249616	3281165	32988	1446	Klebsiella_pneumoniae_MGH_43_NZ_KK036953.1	k141_264	99.16		False
3253231	3285479	746	32979	Klebsiella_pneumoniae_subsp._pneumoniae_NZ_CP047675.1	k141_264	99.19		True
interspecies translocation
3114068	3248503	167469	33078	Klebsiella_pneumoniae_MGH_43_NZ_KK036953.1	k141_264	99.56		True
CONTIG	k141_264	167499	misassembled
2984778	3019950	1	35179	Klebsiella_pneumoniae_MGH_43_NZ_KK036953.1	k141_265	98.78		True
indel: indel (<= 5bp)
3019955	3027401	35180	42524	Klebsiella_pneumoniae_MGH_43_NZ_KK036953.1	k141_265	95.01		True
CONTIG	k141_265	48857	correct
547302	547535	1	234	Klebsiella_pneumoniae_subsp._pneumoniae_NZ_CP047675.1	k141_273	95.73		True
local misassembly
546814	546883	243	312	Klebsiella_pneumoniae_subsp._pneumoniae_NZ_CP047675.1	k141_273	95.71		True
interspecies translocation
469970	470128	519	361	Klebsiella_pneumoniae_MGH_43_NZ_KK036953.1	k141_273	96.23		True
CONTIG	k141_273	519	misassembled
CONTIG	k141_274	938	unaligned
4646738	4695953	82779	33617	Klebsiella_pneumoniae_MGH_43_NZ_KK036953.1	k141_279	99.51		False
4646738	4649287	82851	80230	Klebsiella_pneumoniae_MGH_43_NZ_KK036953.1	k141_279	97.14		False
4646738	4646888	82923	82773	Klebsiella_pneumoniae_MGH_43_NZ_KK036953.1	k141_279	96.03		False
4646743	4646888	82990	82845	Klebsiella_pneumoniae_MGH_43_NZ_KK036953.1	k141_279	95.21		False
4637351	4646567	92142	82947	Klebsiella_pneumoniae_MGH_43_NZ_KK036953.1	k141_279	99.14		False
2428592	2433825	1663	6897	Klebsiella_pneumoniae_MGH_43_NZ_KK036953.1	k141_279	95.78		True
local misassembly
2435978	2442166	9889	16077	Klebsiella_pneumoniae_MGH_43_NZ_KK036953.1	k141_279	95.82		True
relocation, inconsistency = -1689
2456246	2457633	31846	33233	Klebsiella_pneumoniae_MGH_43_NZ_KK036953.1	k141_279	96.18		True
interspecies translocation
1784652	1843203	33617	92142	Klebsiella_pneumoniae_subsp._pneumoniae_NZ_CP047675.1	k141_279	99.32		True
CONTIG	k141_279	92142	misassembled
3979752	4000746	138	21133	Klebsiella_pneumoniae_MGH_43_NZ_KK036953.1	k141_280	99.49		True
CONTIG	k141_280	21133	correct
787706	787785	2016	2095	Klebsiella_pneumoniae_MGH_43_NZ_KK036953.1	k141_287	97.5		True
unknown
787791	787867	2100	2176	Klebsiella_pneumoniae_MGH_43_NZ_KK036953.1	k141_287	96.1		True
unknown
CONTIG	k141_287	2176	mis_unaligned
766708	767527	3279	2460	Klebsiella_pneumoniae_MGH_43_NZ_KK036953.1	k141_291	99.88		False
769714	769853	140	1	Klebsiella_pneumoniae_MGH_43_NZ_KK036953.1	k141_291	100.0		False
767388	767527	1	140	Klebsiella_pneumoniae_MGH_43_NZ_KK036953.1	k141_291	100.0		True
unknown
769714	770534	2460	3280	Klebsiella_pneumoniae_MGH_43_NZ_KK036953.1	k141_291	99.88		True
unknown
CONTIG	k141_291	4645	mis_unaligned
763968	766932	1	2965	Klebsiella_pneumoniae_MGH_43_NZ_KK036953.1	k141_292	100.0		True
CONTIG	k141_292	2965	correct
CONTIG	k141_301	1765	unaligned
CONTIG	k141_304	2533	unaligned
1064676	1096646	60	32067	Klebsiella_pneumoniae_subsp._pneumoniae_NZ_CP047675.1	k141_317	98.64		True
CONTIG	k141_317	34034	correct
653000	659489	6490	1	Klebsiella_pneumoniae_subsp._pneumoniae_NZ_CP047675.1	k141_318	98.29		True
interspecies translocation
413219	414105	6491	7377	Klebsiella_pneumoniae_MGH_43_NZ_KK036953.1	k141_318	96.5		True
CONTIG	k141_318	13026	misassembled
384819	395748	10930	1	Klebsiella_pneumoniae_subsp._pneumoniae_NZ_CP047675.1	k141_321	99.49		False
634519	645441	1	10923	Klebsiella_pneumoniae_MGH_43_NZ_KK036953.1	k141_321	99.56		True
CONTIG	k141_321	11070	correct
1133956	1134094	1	139	Klebsiella_pneumoniae_subsp._pneumoniae_NZ_CP047675.1	k141_326	100.0		False
5121523	5121661	1	139	Klebsiella_pneumoniae_subsp._pneumoniae_NZ_CP047675.1	k141_326	100.0		False
4799909	4800047	1	139	Klebsiella_pneumoniae_MGH_43_NZ_KK036953.1	k141_326	100.0		False
405899	406037	1	139	Klebsiella_pneumoniae_MGH_43_NZ_KK036953.1	k141_326	100.0		False
4332172	4332310	1	139	Klebsiella_pneumoniae_MGH_43_NZ_KK036953.1	k141_326	100.0		False
632505	632658	154	1	Klebsiella_pneumoniae_MGH_43_NZ_KK036953.1	k141_326	99.35		False
4862816	4862970	155	1	Klebsiella_variicola_NZ_CP047360.1	k141_326	99.35		False
3071557	3071711	155	1	Klebsiella_pneumoniae_MGH_43_NZ_KK036953.1	k141_326	99.35		False
4971968	4972123	156	1	Klebsiella_pneumoniae_MGH_43_NZ_KK036953.1	k141_326	99.36		False
976330	976485	1	156	Klebsiella_pneumoniae_subsp._pneumoniae_NZ_CP047675.1	k141_326	98.72		False
1460913	1461069	157	1	Klebsiella_pneumoniae_subsp._pneumoniae_NZ_CP047675.1	k141_326	99.36		False
4089937	4091860	2162	239	Klebsiella_variicola_NZ_CP047360.1	k141_326	96.67		False
1441630	1443652	140	2162	Klebsiella_pneumoniae_subsp._pneumoniae_NZ_CP047675.1	k141_326	99.46		False
4073216	4082573	11634	2276	Klebsiella_variicola_NZ_CP047360.1	k141_326	97.5		False
1451014	1460449	2273	11708	Klebsiella_pneumoniae_subsp._pneumoniae_NZ_CP047675.1	k141_326	99.21		False
4065455	4071445	17697	11706	Klebsiella_variicola_NZ_CP047360.1	k141_326	96.45		False
1462377	1489008	11661	38290	Klebsiella_pneumoniae_subsp._pneumoniae_NZ_CP047675.1	k141_326	98.86		False
4041741	4062468	38566	17843	Klebsiella_variicola_NZ_CP047360.1	k141_326	97.22		False
4028789	4041393	51527	38923	Klebsiella_variicola_NZ_CP047360.1	k141_326	97.03		False
4990261	4990379	51615	51497	Klebsiella_pneumoniae_MGH_43_NZ_KK036953.1	k141_326	97.48		False
4027331	4028410	52667	51588	Klebsiella_variicola_NZ_CP047360.1	k141_326	96.39		False
4023374	4027330	56625	52669	Klebsiella_variicola_NZ_CP047360.1	k141_326	95.17		False
4019923	4022162	60020	57781	Klebsiella_variicola_NZ_CP047360.1	k141_326	95.0		False
4013039	4019807	66916	60148	Klebsiella_variicola_NZ_CP047360.1	k141_326	96.74		False
4011880	4013016	68073	66937	Klebsiella_variicola_NZ_CP047360.1	k141_326	97.27		False
4003517	4011453	76352	68416	Klebsiella_variicola_NZ_CP047360.1	k141_326	97.38		False
4000444	4003512	79425	76357	Klebsiella_variicola_NZ_CP047360.1	k141_326	96.9		False
3996928	4000409	82941	79460	Klebsiella_variicola_NZ_CP047360.1	k141_326	98.02		False
3991179	3996927	88697	82949	Klebsiella_variicola_NZ_CP047360.1	k141_326	96.12		False
3987370	3991051	92503	88822	Klebsiella_variicola_NZ_CP047360.1	k141_326	96.17		False
3981173	3982618	98700	97255	Klebsiella_variicola_NZ_CP047360.1	k141_326	96.61		False
3980605	3981171	99267	98701	Klebsiella_variicola_NZ_CP047360.1	k141_326	95.94		False
3979501	3980601	100371	99271	Klebsiella_variicola_NZ_CP047360.1	k141_326	95.37		False
3972978	3973294	106896	106580	Klebsiella_variicola_NZ_CP047360.1	k141_326	96.53		False
3971533	3972780	108331	107084	Klebsiella_variicola_NZ_CP047360.1	k141_326	95.11		False
3956667	3961807	123188	118048	Klebsiella_variicola_NZ_CP047360.1	k141_326	95.72		False
3956585	3956654	123270	123201	Klebsiella_variicola_NZ_CP047360.1	k141_326	95.71		False
3956503	3956583	123351	123271	Klebsiella_variicola_NZ_CP047360.1	k141_326	95.06		False
3949108	3952928	130748	126928	Klebsiella_variicola_NZ_CP047360.1	k141_326	95.5		False
3946405	3947416	133447	132436	Klebsiella_variicola_NZ_CP047360.1	k141_326	97.43		False
3945296	3946403	134555	133448	Klebsiella_variicola_NZ_CP047360.1	k141_326	96.84		False
1489630	1585260	38923	134555	Klebsiella_pneumoniae_subsp._pneumoniae_NZ_CP047675.1	k141_326	99.19		False
5031068	5042576	11648	140	Klebsiella_pneumoniae_MGH_43_NZ_KK036953.1	k141_326	99.15		True
local misassembly
4990378	5030349	51615	11649	Klebsiella_pneumoniae_MGH_43_NZ_KK036953.1	k141_326	99.19		True
local misassembly
4973433	4990143	68325	51616	Klebsiella_pneumoniae_MGH_43_NZ_KK036953.1	k141_326	98.83		True
relocation, inconsistency = 1448
4905757	4971984	134555	68326	Klebsiella_pneumoniae_MGH_43_NZ_KK036953.1	k141_326	99.4		True
CONTIG	k141_326	134791	misassembled
802560	810713	8153	1	Klebsiella_pneumoniae_MGH_43_NZ_KK036953.1	k141_329	97.33		True
local misassembly
801982	802046	8411	8347	Klebsiella_pneumoniae_MGH_43_NZ_KK036953.1	k141_329	96.92		True
relocation, inconsistency = 5538
792165	794302	12691	10553	Klebsiella_pneumoniae_MGH_43_NZ_KK036953.1	k141_329	98.83		True
CONTIG	k141_329	12691	misassembled
118186	282682	141	164619	Klebsiella_pneumoniae_MGH_43_NZ_KK036953.1	k141_331	99.47		True
CONTIG	k141_331	165038	correct
CONTIG	k141_349	9907	unaligned
3954526	4042934	94486	6233	Klebsiella_pneumoniae_subsp._pneumoniae_NZ_CP047675.1	k141_350	99.0		False
3790779	3957325	258213	91687	Klebsiella_pneumoniae_subsp._pneumoniae_NZ_CP047675.1	k141_350	99.43		False
2584382	2669943	6317	91876	Klebsiella_pneumoniae_MGH_43_NZ_KK036953.1	k141_350	99.5		True
local misassembly
2670371	2693594	91877	115101	Klebsiella_pneumoniae_MGH_43_NZ_KK036953.1	k141_350	99.36		True
relocation, inconsistency = 77084
2770961	2951242	115384	295661	Klebsiella_pneumoniae_MGH_43_NZ_KK036953.1	k141_350	99.45		True
local misassembly
2951362	2984750	295662	329050	Klebsiella_pneumoniae_MGH_43_NZ_KK036953.1	k141_350	99.14		True
CONTIG	k141_350	329050	misassembled
787736	788399	1	664	Klebsiella_pneumoniae_MGH_43_NZ_KK036953.1	k141_352	99.25		True
CONTIG	k141_352	664	correct
2792478	2793624	1285	138	Klebsiella_variicola_NZ_CP047360.1	k141_356	96.25		True
unknown
2788575	2789260	5373	4688	Klebsiella_variicola_NZ_CP047360.1	k141_356	95.92		True
unknown
CONTIG	k141_356	5957	mis_unaligned
CONTIG	k141_357	761	unaligned
CONTIG	k141_362	743	unaligned
CONTIG	k141_368	1709	unaligned
1420987	1421192	80	285	Klebsiella_pneumoniae_subsp._pneumoniae_NZ_CP047675.1	k141_369	98.54		False
5063014	5063244	285	54	Klebsiella_pneumoniae_MGH_43_NZ_KK036953.1	k141_369	96.98		False
903402	903625	80	303	Klebsiella_pneumoniae_MGH_43_NZ_KK036953.1	k141_369	98.66		False
4038584	4038815	303	72	Klebsiella_pneumoniae_MGH_43_NZ_KK036953.1	k141_369	98.28		False
2511145	2511376	72	303	Klebsiella_pneumoniae_subsp._pneumoniae_NZ_CP047675.1	k141_369	97.84		False
2889978	2890209	303	72	Klebsiella_variicola_NZ_CP047360.1	k141_369	96.98		False
2890415	2890646	303	72	Klebsiella_variicola_NZ_CP047360.1	k141_369	96.12		False
4908736	4908968	71	303	Klebsiella_variicola_NZ_CP047360.1	k141_369	96.57		False
61405	61689	303	19	Klebsiella_variicola_NZ_CP047360.1	k141_369	95.79		False
4393363	4393665	303	1	Klebsiella_variicola_NZ_CP047360.1	k141_369	96.7		False
3756017	3756250	304	71	Klebsiella_variicola_NZ_CP047360.1	k141_369	97.01		False
1691410	1691645	68	304	Klebsiella_pneumoniae_subsp._pneumoniae_NZ_CP047675.1	k141_369	96.62		False
3836028	3836307	304	25	Klebsiella_variicola_NZ_CP047360.1	k141_369	96.43		False
1392154	1392378	80	305	Klebsiella_pneumoniae_subsp._pneumoniae_NZ_CP047675.1	k141_369	98.23		False
4330518	4330752	71	305	Klebsiella_pneumoniae_MGH_43_NZ_KK036953.1	k141_369	97.87		False
469726	469960	71	305	Klebsiella_pneumoniae_MGH_43_NZ_KK036953.1	k141_369	97.45		False
546983	547217	305	71	Klebsiella_pneumoniae_subsp._pneumoniae_NZ_CP047675.1	k141_369	97.02		False
3486670	3486903	71	305	Klebsiella_pneumoniae_MGH_43_NZ_KK036953.1	k141_369	97.02		False
547711	547946	305	70	Klebsiella_pneumoniae_subsp._pneumoniae_NZ_CP047675.1	k141_369	97.03		False
4071709	4071959	305	55	Klebsiella_variicola_NZ_CP047360.1	k141_369	98.41		False
2200924	2201174	305	55	Klebsiella_pneumoniae_subsp._pneumoniae_NZ_CP047675.1	k141_369	98.01		False
3207356	3207606	55	305	Klebsiella_variicola_NZ_CP047360.1	k141_369	97.61		False
