S1	E1	S2	E2	Reference	Contig	IDY	Ambiguous	Best_group
320685	320932	1	249	Klebsiella_pneumoniae_CP049891.1	k141_219	99.2		False
246740	246989	250	1	Klebsiella_pneumoniae_CP049891.1	k141_219	99.6		False
751153	751403	1	251	Klebsiella_pneumoniae_MGH_43_NZ_KK036953.1	k141_219	99.2		False
1350131	1350271	1614	1474	Klebsiella_pneumoniae_MGH_43_NZ_KK036953.1	k141_219	100.0		False
739951	740091	1474	1614	Klebsiella_pneumoniae_MGH_43_NZ_KK036953.1	k141_219	100.0		False
770309	770449	1614	1474	Klebsiella_pneumoniae_MGH_43_NZ_KK036953.1	k141_219	100.0		False
37381	37521	1614	1474	Klebsiella_pneumoniae_CP049891.1	k141_219	100.0		False
1056	1196	1614	1474	Klebsiella_pneumoniae_CP049891.1	k141_219	100.0		False
852540	852680	1474	1614	Klebsiella_pneumoniae_MGH_43_NZ_KK036953.1	k141_219	100.0		False
1310726	1310866	1614	1474	Klebsiella_pneumoniae_MGH_43_NZ_KK036953.1	k141_219	100.0		False
766792	766932	1474	1614	Klebsiella_pneumoniae_MGH_43_NZ_KK036953.1	k141_219	100.0		False
294717	294857	1614	1474	Klebsiella_pneumoniae_CP049891.1	k141_219	100.0		False
41727	41867	1614	1474	Klebsiella_pneumoniae_CP049891.1	k141_219	100.0		False
313760	313900	1474	1614	Klebsiella_pneumoniae_CP049891.1	k141_219	100.0		False
763372	763512	1474	1614	Klebsiella_pneumoniae_MGH_43_NZ_KK036953.1	k141_219	100.0		False
54481	54621	1474	1614	Klebsiella_pneumoniae_CP049891.1	k141_219	100.0		False
260420	260560	1614	1474	Klebsiella_pneumoniae_CP049891.1	k141_219	100.0		False
784536	784676	1614	1474	Klebsiella_pneumoniae_MGH_43_NZ_KK036953.1	k141_219	100.0		False
751176	751316	1614	1474	Klebsiella_pneumoniae_MGH_43_NZ_KK036953.1	k141_219	100.0		False
252099	252239	1614	1474	Klebsiella_pneumoniae_CP049891.1	k141_219	100.0		False
28206	28346	1614	1474	Klebsiella_pneumoniae_CP049891.1	k141_219	100.0		False
21256	21396	1474	1614	Klebsiella_pneumoniae_CP049891.1	k141_219	100.0		False
755825	755965	1474	1614	Klebsiella_pneumoniae_MGH_43_NZ_KK036953.1	k141_219	100.0		False
84228	84368	1474	1614	Klebsiella_pneumoniae_CP049891.1	k141_219	100.0		False
252517	252657	1614	1474	Klebsiella_pneumoniae_CP049891.1	k141_219	100.0		False
246826	246966	1474	1614	Klebsiella_pneumoniae_CP049891.1	k141_219	100.0		False
320708	320848	1614	1474	Klebsiella_pneumoniae_CP049891.1	k141_219	100.0		False
260002	260142	1614	1474	Klebsiella_pneumoniae_CP049891.1	k141_219	100.0		False
84142	84391	250	1	Klebsiella_pneumoniae_CP049891.1	k141_219	99.6		True
unknown
82342	82482	1474	1614	Klebsiella_pneumoniae_CP049891.1	k141_219	100.0		True
unknown
CONTIG	k141_219	1614	mis_unaligned
200042	200151	38243	38134	Klebsiella_pneumoniae_subsp._pneumoniae_NZ_CP047676.1	k141_230	96.36		False
822179	852455	1	30271	Klebsiella_pneumoniae_MGH_43_NZ_KK036953.1	k141_230	99.93		True
relocation, inconsistency = 489324
1341780	1349527	38019	30272	Klebsiella_pneumoniae_MGH_43_NZ_KK036953.1	k141_230	99.97		True
local misassembly
1330543	1339803	49160	39909	Klebsiella_pneumoniae_MGH_43_NZ_KK036953.1	k141_230	99.87		True
CONTIG	k141_230	49297	misassembled
21040	120515	1	99475	Klebsiella_pneumoniae_subsp._pneumoniae_NZ_CP047675.1	k141_244	99.38	True	True
1033472	1132908	27	99475	Klebsiella_pneumoniae_MGH_43_NZ_KK036953.1	k141_244	99.38	True	True
CONTIG	k141_244	99475	ambiguous
CONTIG	k141_245	8434	unaligned
1649056	1650068	1	1013	Klebsiella_pneumoniae_MGH_43_NZ_KK036953.1	k141_247	99.8	True	True
1234294	1235306	1	1013	Klebsiella_pneumoniae_MGH_43_NZ_KK036953.1	k141_247	99.7	True	True
4915864	4916876	1013	1	Klebsiella_pneumoniae_subsp._pneumoniae_NZ_CP047675.1	k141_247	99.7	True	True
222057	223069	1	1013	Klebsiella_pneumoniae_subsp._pneumoniae_NZ_CP047675.1	k141_247	99.51	True	True
CONTIG	k141_247	1013	ambiguous
1132650	1132770	121	1	Klebsiella_pneumoniae_subsp._pneumoniae_NZ_CP047675.1	k141_249	100.0		False
5120217	5120337	121	1	Klebsiella_pneumoniae_subsp._pneumoniae_NZ_CP047675.1	k141_249	100.0		False
4330866	4330986	121	1	Klebsiella_pneumoniae_MGH_43_NZ_KK036953.1	k141_249	99.17		False
4798603	4798723	121	1	Klebsiella_pneumoniae_MGH_43_NZ_KK036953.1	k141_249	99.17		False
404593	404713	121	1	Klebsiella_pneumoniae_MGH_43_NZ_KK036953.1	k141_249	99.17		False
975005	975144	140	1	Klebsiella_pneumoniae_subsp._pneumoniae_NZ_CP047675.1	k141_249	100.0		False
4973309	4973448	1	140	Klebsiella_pneumoniae_MGH_43_NZ_KK036953.1	k141_249	99.29		False
4864156	4864296	1	141	Klebsiella_variicola_NZ_CP047360.1	k141_249	99.29		False
3072897	3073037	1	141	Klebsiella_pneumoniae_MGH_43_NZ_KK036953.1	k141_249	99.29		False
1462255	1462395	1	141	Klebsiella_pneumoniae_subsp._pneumoniae_NZ_CP047675.1	k141_249	99.29		False
5068659	5075231	1716	8288	Klebsiella_variicola_NZ_CP047360.1	k141_249	95.53		False
5075233	5076151	8289	9207	Klebsiella_variicola_NZ_CP047360.1	k141_249	96.95		False
384695	384778	11484	11401	Klebsiella_pneumoniae_subsp._pneumoniae_NZ_CP047675.1	k141_249	100.0		False
645742	645825	11401	11484	Klebsiella_pneumoniae_MGH_43_NZ_KK036953.1	k141_249	98.81		False
384198	384281	11484	11401	Klebsiella_pneumoniae_subsp._pneumoniae_NZ_CP047675.1	k141_249	98.81		False
384446	384530	11484	11401	Klebsiella_pneumoniae_subsp._pneumoniae_NZ_CP047675.1	k141_249	97.65		False
645618	645701	11401	11484	Klebsiella_pneumoniae_MGH_43_NZ_KK036953.1	k141_249	96.43		False
384819	396181	11484	122	Klebsiella_pneumoniae_subsp._pneumoniae_NZ_CP047675.1	k141_249	99.48		False
1132650	1132789	11485	11624	Klebsiella_pneumoniae_subsp._pneumoniae_NZ_CP047675.1	k141_249	100.0		False
5120217	5120356	11485	11624	Klebsiella_pneumoniae_subsp._pneumoniae_NZ_CP047675.1	k141_249	100.0		False
4330866	4331005	11485	11624	Klebsiella_pneumoniae_MGH_43_NZ_KK036953.1	k141_249	99.29		False
404593	404732	11485	11624	Klebsiella_pneumoniae_MGH_43_NZ_KK036953.1	k141_249	99.29		False
4798603	4798742	11485	11624	Klebsiella_pneumoniae_MGH_43_NZ_KK036953.1	k141_249	99.29		False
975005	975163	11466	11624	Klebsiella_pneumoniae_subsp._pneumoniae_NZ_CP047675.1	k141_249	99.37		False
4973290	4973448	11624	11466	Klebsiella_pneumoniae_MGH_43_NZ_KK036953.1	k141_249	98.74		False
633825	633984	11624	11465	Klebsiella_pneumoniae_MGH_43_NZ_KK036953.1	k141_249	98.75		False
1462236	1462396	11624	11464	Klebsiella_pneumoniae_subsp._pneumoniae_NZ_CP047675.1	k141_249	98.76		False
4864137	4864297	11624	11464	Klebsiella_variicola_NZ_CP047360.1	k141_249	98.76		False
3072878	3073038	11624	11464	Klebsiella_pneumoniae_MGH_43_NZ_KK036953.1	k141_249	98.76		False
633844	633964	1	121	Klebsiella_pneumoniae_MGH_43_NZ_KK036953.1	k141_249	99.44		True
local misassembly
634086	645441	122	11477	Klebsiella_pneumoniae_MGH_43_NZ_KK036953.1	k141_249	99.51		True
CONTIG	k141_249	11624	correct
20365	20504	1	141	Klebsiella_pneumoniae_CP049891.1	k141_252	99.29		False
312868	313008	1	141	Klebsiella_pneumoniae_CP049891.1	k141_252	100.0		True
CONTIG	k141_252	9545	correct_unaligned
4908884	4908967	1	84	Klebsiella_variicola_NZ_CP047360.1	k141_254	100.0		False
903547	903625	7	85	Klebsiella_pneumoniae_MGH_43_NZ_KK036953.1	k141_254	98.73		False
4131734	4131818	85	1	Klebsiella_variicola_NZ_CP047360.1	k141_254	100.0		False
61405	61489	85	1	Klebsiella_variicola_NZ_CP047360.1	k141_254	98.82		False
2890415	2890499	85	1	Klebsiella_variicola_NZ_CP047360.1	k141_254	98.82		False
2511292	2511376	1	85	Klebsiella_pneumoniae_subsp._pneumoniae_NZ_CP047675.1	k141_254	98.82		False
2889978	2890062	85	1	Klebsiella_variicola_NZ_CP047360.1	k141_254	97.65		False
3836028	3836113	86	1	Klebsiella_variicola_NZ_CP047360.1	k141_254	98.84		False
2983213	2983298	1	86	Klebsiella_variicola_NZ_CP047360.1	k141_254	98.84		False
1754745	1754830	1	86	Klebsiella_variicola_NZ_CP047360.1	k141_254	98.84		False
1755191	1755276	1	86	Klebsiella_variicola_NZ_CP047360.1	k141_254	97.67		False
3844101	3844188	87	1	Klebsiella_pneumoniae_subsp._pneumoniae_NZ_CP047675.1	k141_254	97.73		False
970173	970259	87	1	Klebsiella_variicola_NZ_CP047360.1	k141_254	96.55		False
3031909	3032016	108	1	Klebsiella_pneumoniae_subsp._pneumoniae_NZ_CP047675.1	k141_254	99.07		False
3486818	3486924	1	108	Klebsiella_pneumoniae_MGH_43_NZ_KK036953.1	k141_254	98.15		False
4071683	4071795	113	1	Klebsiella_variicola_NZ_CP047360.1	k141_254	97.35		False
3207520	3207635	1	116	Klebsiella_variicola_NZ_CP047360.1	k141_254	95.69		False
4330666	4330781	1	116	Klebsiella_pneumoniae_MGH_43_NZ_KK036953.1	k141_254	95.69		False
546856	547069	214	1	Klebsiella_pneumoniae_subsp._pneumoniae_NZ_CP047675.1	k141_254	98.13		False
547353	547797	444	1	Klebsiella_pneumoniae_subsp._pneumoniae_NZ_CP047675.1	k141_254	95.73		False
533184	547069	13884	1	Klebsiella_pneumoniae_subsp._pneumoniae_NZ_CP047675.1	k141_254	99.01		False
530762	533188	16498	14072	Klebsiella_pneumoniae_subsp._pneumoniae_NZ_CP047675.1	k141_254	99.18		False
4909070	4925285	304	16498	Klebsiella_variicola_NZ_CP047360.1	k141_254	96.13		False
4925362	4925845	22520	23003	Klebsiella_variicola_NZ_CP047360.1	k141_254	95.25		False
4931079	4932292	28238	29451	Klebsiella_variicola_NZ_CP047360.1	k141_254	95.39		False
4932310	4935454	29467	32611	Klebsiella_variicola_NZ_CP047360.1	k141_254	95.45		False
513948	530685	39256	22520	Klebsiella_pneumoniae_subsp._pneumoniae_NZ_CP047675.1	k141_254	99.31		False
4935545	4938035	36818	39308	Klebsiella_variicola_NZ_CP047360.1	k141_254	95.3		False
4941909	4942848	43693	44632	Klebsiella_variicola_NZ_CP047360.1	k141_254	95.85		False
4942853	4944926	44637	46710	Klebsiella_variicola_NZ_CP047360.1	k141_254	95.47		False
4944935	4950266	46711	52042	Klebsiella_variicola_NZ_CP047360.1	k141_254	96.77		False
4950269	4950368	52043	52142	Klebsiella_variicola_NZ_CP047360.1	k141_254	96.0		False
500830	500943	52156	52043	Klebsiella_pneumoniae_subsp._pneumoniae_NZ_CP047675.1	k141_254	97.37		False
500698	500816	52160	52043	Klebsiella_pneumoniae_subsp._pneumoniae_NZ_CP047675.1	k141_254	97.48		False
500444	500561	52160	52043	Klebsiella_pneumoniae_subsp._pneumoniae_NZ_CP047675.1	k141_254	97.48		False
500571	500688	52160	52043	Klebsiella_pneumoniae_subsp._pneumoniae_NZ_CP047675.1	k141_254	97.46		False
500953	513748	52160	39368	Klebsiella_pneumoniae_subsp._pneumoniae_NZ_CP047675.1	k141_254	99.17		False
489789	500434	62689	52043	Klebsiella_pneumoniae_subsp._pneumoniae_NZ_CP047675.1	k141_254	99.23		False
4950397	4961576	52043	63218	Klebsiella_variicola_NZ_CP047360.1	k141_254	95.64		False
4962178	4968908	65036	71766	Klebsiella_variicola_NZ_CP047360.1	k141_254	95.47		False
4974711	4976140	71908	73339	Klebsiella_variicola_NZ_CP047360.1	k141_254	96.23		False
4980329	4984514	73363	77547	Klebsiella_variicola_NZ_CP047360.1	k141_254	95.63		False
1857022	1857097	116352	116277	Klebsiella_variicola_NZ_CP047360.1	k141_254	100.0		False
3401442	3401517	116277	116352	Klebsiella_pneumoniae_subsp._pneumoniae_NZ_CP047675.1	k141_254	100.0		False
3133533	3133608	116352	116277	Klebsiella_pneumoniae_MGH_43_NZ_KK036953.1	k141_254	100.0		False
590697	590774	116275	116352	Klebsiella_pneumoniae_MGH_43_NZ_KK036953.1	k141_254	100.0		False
5024107	5024184	116275	116352	Klebsiella_variicola_NZ_CP047360.1	k141_254	100.0		False
438083	438160	116352	116275	Klebsiella_pneumoniae_subsp._pneumoniae_NZ_CP047675.1	k141_254	100.0		False
5023963	5024056	116275	116368	Klebsiella_variicola_NZ_CP047360.1	k141_254	96.81		False
590553	590646	116275	116368	Klebsiella_pneumoniae_MGH_43_NZ_KK036953.1	k141_254	96.81		False
438211	438304	116368	116275	Klebsiella_pneumoniae_subsp._pneumoniae_NZ_CP047675.1	k141_254	96.81		False
3133533	3133608	116500	116425	Klebsiella_pneumoniae_MGH_43_NZ_KK036953.1	k141_254	100.0		False
3401442	3401517	116425	116500	Klebsiella_pneumoniae_subsp._pneumoniae_NZ_CP047675.1	k141_254	100.0		False
1857022	1857097	116500	116425	Klebsiella_variicola_NZ_CP047360.1	k141_254	100.0		False
5024098	5024184	116414	116500	Klebsiella_variicola_NZ_CP047360.1	k141_254	100.0		False
590688	590774	116414	116500	Klebsiella_pneumoniae_MGH_43_NZ_KK036953.1	k141_254	100.0		False
438083	438169	116500	116414	Klebsiella_pneumoniae_subsp._pneumoniae_NZ_CP047675.1	k141_254	100.0		False
590257	590350	116423	116516	Klebsiella_pneumoniae_MGH_43_NZ_KK036953.1	k141_254	96.81		False
438359	438452	116516	116423	Klebsiella_pneumoniae_subsp._pneumoniae_NZ_CP047675.1	k141_254	96.81		False
5023815	5023908	116423	116516	Klebsiella_variicola_NZ_CP047360.1	k141_254	96.81		False
3133533	3133608	116644	116569	Klebsiella_pneumoniae_MGH_43_NZ_KK036953.1	k141_254	100.0		False
3401442	3401517	116569	116644	Klebsiella_pneumoniae_subsp._pneumoniae_NZ_CP047675.1	k141_254	100.0		False
1857022	1857097	116644	116569	Klebsiella_variicola_NZ_CP047360.1	k141_254	100.0		False
5023815	5023892	116567	116644	Klebsiella_variicola_NZ_CP047360.1	k141_254	100.0		False
438375	438452	116644	116567	Klebsiella_pneumoniae_subsp._pneumoniae_NZ_CP047675.1	k141_254	100.0		False
590257	590334	116567	116644	Klebsiella_pneumoniae_MGH_43_NZ_KK036953.1	k141_254	100.0		False
590396	590482	116558	116644	Klebsiella_pneumoniae_MGH_43_NZ_KK036953.1	k141_254	100.0		False
438227	438313	116644	116558	Klebsiella_pneumoniae_subsp._pneumoniae_NZ_CP047675.1	k141_254	100.0		False
5023954	5024040	116558	116644	Klebsiella_variicola_NZ_CP047360.1	k141_254	100.0		False
4985095	5040951	77538	133408	Klebsiella_variicola_NZ_CP047360.1	k141_254	95.1		False
419952	489684	134774	65036	Klebsiella_pneumoniae_subsp._pneumoniae_NZ_CP047675.1	k141_254	99.42		False
469874	483761	1	13884	Klebsiella_pneumoniae_MGH_43_NZ_KK036953.1	k141_254	99.05		True
local misassembly
483757	521827	14072	52141	Klebsiella_pneumoniae_MGH_43_NZ_KK036953.1	k141_254	99.4		True
local misassembly
521959	543157	52142	73339	Klebsiella_pneumoniae_MGH_43_NZ_KK036953.1	k141_254	99.33		True
relocation, inconsistency = 4165
547346	590630	73363	116644	Klebsiella_pneumoniae_MGH_43_NZ_KK036953.1	k141_254	99.47		True
local misassembly
590775	608904	116645	134774	Klebsiella_pneumoniae_MGH_43_NZ_KK036953.1	k141_254	99.21		True
CONTIG	k141_254	134914	misassembled
3072832	3076032	1	3201	Klebsiella_pneumoniae_MGH_43_NZ_KK036953.1	k141_256	98.78		True
CONTIG	k141_256	3334	correct
802560	810713	8153	1	Klebsiella_pneumoniae_MGH_43_NZ_KK036953.1	k141_257	97.33		True
local misassembly
801982	802046	8454	8390	Klebsiella_pneumoniae_MGH_43_NZ_KK036953.1	k141_257	96.92		True
relocation, inconsistency = 5581
792165	794302	12691	10553	Klebsiella_pneumoniae_MGH_43_NZ_KK036953.1	k141_257	98.83		True
CONTIG	k141_257	12691	misassembled
787658	788561	67	969	Klebsiella_pneumoniae_MGH_43_NZ_KK036953.1	k141_273	98.68		True
CONTIG	k141_273	969	correct
CONTIG	k141_278	7270	unaligned
787791	787910	45	164	Klebsiella_pneumoniae_MGH_43_NZ_KK036953.1	k141_287	96.67		True
CONTIG	k141_287	1898	correct_unaligned
784761	784850	349	438	Klebsiella_pneumoniae_MGH_43_NZ_KK036953.1	k141_292	98.89		True
unknown
787471	787593	2457	2580	Klebsiella_pneumoniae_MGH_43_NZ_KK036953.1	k141_292	96.77		True
unknown
CONTIG	k141_292	2774	mis_unaligned
784761	787593	349	3181	Klebsiella_pneumoniae_MGH_43_NZ_KK036953.1	k141_293	98.8		True
CONTIG	k141_293	3376	correct
3367396	3367583	140	328	Klebsiella_variicola_NZ_CP047360.1	k141_298	95.77		False
2783270	2783460	138	328	Klebsiella_variicola_NZ_CP047360.1	k141_298	95.31		True
CONTIG	k141_298	4181	correct_unaligned
2694131	2696192	2991	5052	Klebsiella_pneumoniae_MGH_43_NZ_KK036953.1	k141_300	99.13		False
4192974	4193041	15606	15539	Klebsiella_pneumoniae_MGH_43_NZ_KK036953.1	k141_300	97.06		False
4185369	4185530	15606	15445	Klebsiella_pneumoniae_MGH_43_NZ_KK036953.1	k141_300	95.06		False
3055718	3055901	15606	15423	Klebsiella_variicola_NZ_CP047360.1	k141_300	96.74		False
3055623	3055713	15701	15611	Klebsiella_variicola_NZ_CP047360.1	k141_300	98.9		False
4184675	4184969	15701	15407	Klebsiella_pneumoniae_MGH_43_NZ_KK036953.1	k141_300	98.98		False
4185264	4185364	15711	15611	Klebsiella_pneumoniae_MGH_43_NZ_KK036953.1	k141_300	97.03		False
3055015	3055115	15711	15611	Klebsiella_variicola_NZ_CP047360.1	k141_300	97.03		False
4193636	4207225	15894	2302	Klebsiella_pneumoniae_MGH_43_NZ_KK036953.1	k141_300	98.75		False
4193995	4194113	16131	16013	Klebsiella_pneumoniae_MGH_43_NZ_KK036953.1	k141_300	97.48		False
4192879	4193041	16300	16138	Klebsiella_pneumoniae_MGH_43_NZ_KK036953.1	k141_300	95.09		False
4185274	4185538	16300	16036	Klebsiella_pneumoniae_MGH_43_NZ_KK036953.1	k141_300	96.23		False
4193636	4193744	16493	16385	Klebsiella_pneumoniae_MGH_43_NZ_KK036953.1	k141_300	97.25		False
3054760	3054944	16565	16381	Klebsiella_variicola_NZ_CP047360.1	k141_300	96.76		False
4184356	4184765	16619	16210	Klebsiella_pneumoniae_MGH_43_NZ_KK036953.1	k141_300	95.12		False
4193995	4194104	16729	16620	Klebsiella_pneumoniae_MGH_43_NZ_KK036953.1	k141_300	97.27		False
3055718	3056164	16803	16357	Klebsiella_variicola_NZ_CP047360.1	k141_300	95.97		False
4184666	4184953	16907	16620	Klebsiella_pneumoniae_MGH_43_NZ_KK036953.1	k141_300	96.88		False
4193636	4193741	17091	16986	Klebsiella_pneumoniae_MGH_43_NZ_KK036953.1	k141_300	98.11		False
3055358	3055535	17163	16986	Klebsiella_variicola_NZ_CP047360.1	k141_300	97.19		False
4184410	4184594	17163	16979	Klebsiella_pneumoniae_MGH_43_NZ_KK036953.1	k141_300	95.68		False
4192480	4192803	17297	16974	Klebsiella_pneumoniae_MGH_43_NZ_KK036953.1	k141_300	95.99		False
4180727	4181063	17453	17117	Klebsiella_pneumoniae_MGH_43_NZ_KK036953.1	k141_300	95.25		False
4179838	4180449	18330	17719	Klebsiella_pneumoniae_MGH_43_NZ_KK036953.1	k141_300	98.2		False
4185558	4185793	19612	19377	Klebsiella_pneumoniae_MGH_43_NZ_KK036953.1	k141_300	98.31		False
2371522	2374820	21336	24634	Klebsiella_pneumoniae_subsp._pneumoniae_NZ_CP047675.1	k141_300	96.82		False
3016111	3053415	55797	18508	Klebsiella_variicola_NZ_CP047360.1	k141_300	95.04		False
2997797	2999436	70874	69235	Klebsiella_variicola_NZ_CP047360.1	k141_300	96.22		False
2996794	2997795	71876	70875	Klebsiella_variicola_NZ_CP047360.1	k141_300	95.21		False
4908690	4908795	75525	75420	Klebsiella_variicola_NZ_CP047360.1	k141_300	97.17		False
4330455	4330577	75542	75420	Klebsiella_pneumoniae_MGH_43_NZ_KK036953.1	k141_300	95.12		False
2969476	2983132	89104	75448	Klebsiella_variicola_NZ_CP047360.1	k141_300	95.0		False
2963896	2968570	94247	89572	Klebsiella_variicola_NZ_CP047360.1	k141_300	95.55		False
2947020	2948692	103570	101898	Klebsiella_variicola_NZ_CP047360.1	k141_300	96.29		False
2939397	2947011	111193	103579	Klebsiella_variicola_NZ_CP047360.1	k141_300	95.68		False
2938262	2939168	112322	111416	Klebsiella_variicola_NZ_CP047360.1	k141_300	95.59		False
2937762	2938254	112819	112327	Klebsiella_variicola_NZ_CP047360.1	k141_300	97.36		False
2937277	2937761	113305	112821	Klebsiella_variicola_NZ_CP047360.1	k141_300	100.0		False
2936532	2937275	114049	113306	Klebsiella_variicola_NZ_CP047360.1	k141_300	98.92		False
2930928	2932572	119636	117992	Klebsiella_variicola_NZ_CP047360.1	k141_300	96.35		False
2925761	2927399	124814	123176	Klebsiella_variicola_NZ_CP047360.1	k141_300	95.49		False
2924481	2924575	126095	126001	Klebsiella_variicola_NZ_CP047360.1	k141_300	95.79		False
2900321	2901367	149664	148618	Klebsiella_variicola_NZ_CP047360.1	k141_300	96.08		False
2891344	2897784	158641	152201	Klebsiella_variicola_NZ_CP047360.1	k141_300	95.62		False
2890777	2891340	159208	158645	Klebsiella_variicola_NZ_CP047360.1	k141_300	95.57		False
3413174	3413344	159446	159616	Klebsiella_variicola_NZ_CP047360.1	k141_300	96.49		False
2983126	2983248	159499	159621	Klebsiella_variicola_NZ_CP047360.1	k141_300	96.75		False
1584596	1584737	159480	159621	Klebsiella_variicola_NZ_CP047360.1	k141_300	96.48		False
970224	970399	159621	159445	Klebsiella_variicola_NZ_CP047360.1	k141_300	97.74		False
2860222	2860401	159442	159621	Klebsiella_pneumoniae_MGH_43_NZ_KK036953.1	k141_300	97.22		False
3844152	3844332	159621	159442	Klebsiella_pneumoniae_subsp._pneumoniae_NZ_CP047675.1	k141_300	96.13		False
4330519	4330701	159439	159621	Klebsiella_pneumoniae_MGH_43_NZ_KK036953.1	k141_300	99.45		False
4908737	4908919	159439	159621	Klebsiella_variicola_NZ_CP047360.1	k141_300	97.27		False
4788729	4788911	159621	159439	Klebsiella_pneumoniae_MGH_43_NZ_KK036953.1	k141_300	96.72		False
3756067	3756249	159621	159439	Klebsiella_variicola_NZ_CP047360.1	k141_300	95.63		False
5030488	5030686	159621	159423	Klebsiella_pneumoniae_MGH_43_NZ_KK036953.1	k141_300	95.98		False
1755026	1755226	159421	159621	Klebsiella_variicola_NZ_CP047360.1	k141_300	96.02		False
1754580	1754780	159421	159621	Klebsiella_variicola_NZ_CP047360.1	k141_300	95.02		False
4106030	4106231	159621	159420	Klebsiella_variicola_NZ_CP047360.1	k141_300	97.03		False
5063045	5063245	159621	159420	Klebsiella_pneumoniae_MGH_43_NZ_KK036953.1	k141_300	96.53		False
4131783	4131985	159621	159419	Klebsiella_variicola_NZ_CP047360.1	k141_300	96.06		False
3557070	3557272	159419	159621	Klebsiella_variicola_NZ_CP047360.1	k141_300	95.57		False
1754131	1754333	159419	159621	Klebsiella_variicola_NZ_CP047360.1	k141_300	95.57		False
1691394	1691596	159419	159621	Klebsiella_pneumoniae_subsp._pneumoniae_NZ_CP047675.1	k141_300	95.07		False
2200975	2201193	159621	159403	Klebsiella_pneumoniae_subsp._pneumoniae_NZ_CP047675.1	k141_300	97.72		False
3207337	3207555	159403	159621	Klebsiella_variicola_NZ_CP047360.1	k141_300	97.72		False
3817692	3817910	159403	159621	Klebsiella_variicola_NZ_CP047360.1	k141_300	96.8		False
4071760	4071978	159621	159403	Klebsiella_variicola_NZ_CP047360.1	k141_300	96.8		False
4072366	4072584	159621	159403	Klebsiella_variicola_NZ_CP047360.1	k141_300	96.35		False
3486635	3486853	159403	159621	Klebsiella_pneumoniae_MGH_43_NZ_KK036953.1	k141_300	95.93		False
4072855	4073073	159621	159403	Klebsiella_variicola_NZ_CP047360.1	k141_300	95.89		False
469690	469909	159402	159621	Klebsiella_pneumoniae_MGH_43_NZ_KK036953.1	k141_300	95.95		False
1420942	1421161	159402	159621	Klebsiella_pneumoniae_subsp._pneumoniae_NZ_CP047675.1	k141_300	95.91		False
547762	547981	159621	159402	Klebsiella_pneumoniae_subsp._pneumoniae_NZ_CP047675.1	k141_300	95.91		False
547034	547253	159621	159402	Klebsiella_pneumoniae_subsp._pneumoniae_NZ_CP047675.1	k141_300	95.5		False
61454	61682	159621	159393	Klebsiella_variicola_NZ_CP047360.1	k141_300	95.63		False
903323	903576	159368	159621	Klebsiella_pneumoniae_MGH_43_NZ_KK036953.1	k141_300	97.24		False
5352055	5352308	159621	159368	Klebsiella_pneumoniae_MGH_43_NZ_KK036953.1	k141_300	95.28		False
1460520	1460775	159366	159621	Klebsiella_pneumoniae_subsp._pneumoniae_NZ_CP047675.1	k141_300	95.31		False
2890464	2890720	159621	159365	Klebsiella_variicola_NZ_CP047360.1	k141_300	97.28		False
2890027	2890373	159621	159275	Klebsiella_variicola_NZ_CP047360.1	k141_300	97.69		False
2377829	2511327	26087	159621	Klebsiella_pneumoniae_subsp._pneumoniae_NZ_CP047675.1	k141_300	99.07		False
2349791	2350443	2302	2954	Klebsiella_pneumoniae_subsp._pneumoniae_NZ_CP047675.1	k141_300	98.88		True
interspecies translocation
3053592	3068964	18331	2955	Klebsiella_variicola_NZ_CP047360.1	k141_300	97.17		True
interspecies translocation
4038633	4179660	159621	18508	Klebsiella_pneumoniae_MGH_43_NZ_KK036953.1	k141_300	99.08		True
CONTIG	k141_300	159621	misassembled
4000922	4038716	37789	1	Klebsiella_pneumoniae_MGH_43_NZ_KK036953.1	k141_301	99.49	True	True
2511244	2549033	1	37789	Klebsiella_pneumoniae_subsp._pneumoniae_NZ_CP047675.1	k141_301	99.22	True	True
CONTIG	k141_301	37789	ambiguous
1331151	1331303	5	157	Klebsiella_pneumoniae_MGH_43_NZ_KK036953.1	k141_310	98.69		False
31779	31935	157	1	Klebsiella_pneumoniae_subsp._pneumoniae_NZ_CP047676.1	k141_310	98.09		False
74621	74777	1	157	Klebsiella_pneumoniae_subsp._pneumoniae_NZ_CP047676.1	k141_310	98.09		False
235805	235961	1	157	Klebsiella_pneumoniae_CP049891.1	k141_310	97.45		False
145034	145188	1	157	Klebsiella_pneumoniae_CP049891.1	k141_310	96.18		False
120358	120514	157	1	Klebsiella_pneumoniae_CP049891.1	k141_310	96.18		False
798931	799087	157	1	Klebsiella_pneumoniae_MGH_43_NZ_KK036953.1	k141_310	97.45		True
relocation, inconsistency = -22290
820824	821217	554	161	Klebsiella_pneumoniae_MGH_43_NZ_KK036953.1	k141_310	97.46		True
CONTIG	k141_310	554	misassembled
4356837	4356975	1	140	Klebsiella_pneumoniae_MGH_43_NZ_KK036953.1	k141_311	97.14		True
CONTIG	k141_311	1257	correct_unaligned
3621162	3621281	1	121	Klebsiella_pneumoniae_subsp._pneumoniae_NZ_CP047675.1	k141_312	99.17		False
2101818	2101937	121	1	Klebsiella_pneumoniae_subsp._pneumoniae_NZ_CP047675.1	k141_312	99.17		False
315449	315568	1	121	Klebsiella_pneumoniae_CP049891.1	k141_312	99.17		False
